statId,playerId,playerName,primaryPosition,positionGroup,clubName,seasonKey,status,ovr,confidence,minutesPlayed,appearances,finishing,shotPower,shotAccuracy,positioning,attackingMovement,shortPassing,longPassing,vision,crossing,throughBalls,chanceCreation,tackling,interceptions,marking,defensiveAwareness,positioningDef,blocks,aerialAbility,dribbling,ballControl,composure,stamina,strength,pace,acceleration,workRate,gkReflexes,gkHandling,gkPositioning,gkKicking,gkClaims
laliga-stat-4715-2023-2024,laliga-p-4715,Antonio Latorre Grueso,CB,DEFENDER,RCD Mallorca,2023-2024,RATED,74,0.94,1545,28,60.0,61.0,60.0,63.0,65.0,65.0,66.0,66.0,66.0,66.0,66.0,76.0,76.0,75.0,76.0,75.0,75.0,75.0,69.0,69.0,70.0,72.0,71.0,71.0,71.0,73.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-5560-2023-2024,laliga-p-5560,Laureano Antonio Villa Suárez,CM,MIDFIELDER,Girona FC,2023-2024,UNRATED,,0.05,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-9000-2023-2024,laliga-p-9000,Umar Sadiq,ST,ATTACKER,Real Sociedad,2023-2024,RATED,72,0.84,1076,26,77.0,75.0,76.0,73.0,71.0,54.0,55.0,55.0,56.0,55.0,55.0,63.0,63.0,64.0,63.0,64.0,64.0,63.0,66.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-33408-2023-2024,laliga-p-33408,Unai Egiluz,CB,DEFENDER,Athletic Club,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-1664-2023-2024,laliga-p-1664,Unai García,CB,DEFENDER,CA Osasuna,2023-2024,RATED,74,0.61,559,9,70.0,69.0,70.0,69.0,67.0,65.0,65.0,65.0,66.0,65.0,65.0,77.0,76.0,76.0,76.0,76.0,76.0,73.0,68.0,68.0,67.0,64.0,64.0,64.0,64.0,66.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-32679-2023-2024,laliga-p-32679,Unai Gómez,CM,MIDFIELDER,Athletic Club,2023-2024,RATED,64,0.79,867,25,77.0,75.0,77.0,74.0,70.0,64.0,65.0,64.0,65.0,65.0,64.0,66.0,66.0,67.0,66.0,67.0,67.0,64.0,67.0,67.0,65.0,58.0,59.0,59.0,59.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25351-2023-2024,laliga-p-25351,Unai Hernández,CM,MIDFIELDER,FC Barcelona,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-1590-2023-2024,laliga-p-1590,Unai López,CM,MIDFIELDER,Rayo Vallecano,2023-2024,RATED,81,0.99,2123,35,63.0,64.0,63.0,65.0,70.0,89.0,86.0,88.0,85.0,86.0,88.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,71.0,72.0,73.0,80.0,79.0,79.0,79.0,78.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-16406-2023-2024,laliga-p-16406,Unai Marrero,GK,GOALKEEPER,Real Sociedad,2023-2024,RATED,67,0.23,141,2,54.0,54.0,55.0,53.0,55.0,59.0,59.0,59.0,60.0,59.0,59.0,50.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,58.0,59.0,57.0,57.0,56.0,68.0,68.0,68.0,60.0,68.0
laliga-stat-6280-2023-2024,laliga-p-6280,Unai Núñez,CB,DEFENDER,RC Celta,2023-2024,RATED,90,0.99,2802,34,61.0,64.0,61.0,65.0,73.0,83.0,81.0,82.0,81.0,81.0,82.0,92.0,90.0,89.0,90.0,89.0,88.0,92.0,75.0,75.0,78.0,92.0,89.0,89.0,89.0,92.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-26572-2023-2024,laliga-p-26572,Unai Ropero,ST,ATTACKER,Deportivo Alavés,2023-2024,UNRATED,,0.05,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-2001-2023-2024,laliga-p-2001,Unai Simón,GK,GOALKEEPER,Athletic Club,2023-2024,RATED,68,0.99,3184,36,54.0,58.0,55.0,58.0,69.0,60.0,61.0,60.0,61.0,61.0,60.0,46.0,47.0,48.0,47.0,48.0,49.0,60.0,69.0,69.0,74.0,92.0,90.0,89.0,89.0,83.0,69.0,69.0,69.0,62.0,69.0
laliga-stat-15000-2023-2024,laliga-p-15000,Urko González,CB,DEFENDER,Real Sociedad,2023-2024,RATED,71,0.24,154,5,60.0,60.0,60.0,61.0,61.0,73.0,73.0,73.0,72.0,73.0,73.0,72.0,72.0,71.0,72.0,71.0,71.0,69.0,64.0,64.0,64.0,63.0,64.0,63.0,63.0,65.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-9397-2023-2024,laliga-p-9397,Valery Fernández,CB,DEFENDER,Girona FC,2023-2024,RATED,67,0.71,487,27,71.0,70.0,71.0,69.0,66.0,72.0,71.0,72.0,71.0,71.0,72.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,67.0,67.0,65.0,60.0,60.0,61.0,61.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-15164-2023-2024,laliga-p-15164,Vedat Muriqi,ST,ATTACKER,RCD Mallorca,2023-2024,RATED,81,0.99,2329,29,80.0,81.0,80.0,80.0,83.0,58.0,59.0,59.0,60.0,59.0,59.0,72.0,72.0,72.0,72.0,72.0,72.0,77.0,80.0,79.0,81.0,86.0,84.0,85.0,85.0,83.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-35725-2023-2024,laliga-p-35725,Vicent Abril,GK,GOALKEEPER,Valencia CF,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-705-2023-2024,laliga-p-705,Unknown Player,CM,MIDFIELDER,RC Celta,2023-2024,RATED,66,0.99,2402,27,56.0,59.0,57.0,60.0,68.0,61.0,61.0,61.0,62.0,61.0,61.0,54.0,55.0,56.0,55.0,56.0,56.0,64.0,70.0,69.0,73.0,86.0,84.0,84.0,84.0,80.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25590-2023-2024,laliga-p-25590,Victor Wehbi Aznar Ussen,GK,GOALKEEPER,Cádiz CF,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-15067-2023-2024,laliga-p-15067,Victor Chust,CB,DEFENDER,Cádiz CF,2023-2024,RATED,75,0.99,1870,22,55.0,58.0,56.0,60.0,65.0,80.0,79.0,80.0,78.0,79.0,80.0,74.0,74.0,73.0,74.0,73.0,73.0,76.0,71.0,71.0,73.0,80.0,79.0,79.0,79.0,79.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-31633-2023-2024,laliga-p-31633,Victor Parada,CB,DEFENDER,Deportivo Alavés,2023-2024,UNRATED,,0.05,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-4773-2023-2024,laliga-p-4773,Viktor Tsyhankov,ST,ATTACKER,Girona FC,2023-2024,RATED,81,0.99,2066,30,81.0,81.0,80.0,81.0,81.0,70.0,69.0,69.0,69.0,69.0,69.0,62.0,62.0,62.0,62.0,62.0,63.0,67.0,82.0,81.0,82.0,80.0,79.0,80.0,80.0,77.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8515-2023-2024,laliga-p-8515,Vinícius José Paixão de Oliveira Júnior,ST,ATTACKER,Real Madrid CF,2023-2024,RATED,91,0.99,1872,26,99.0,99.0,99.0,99.0,95.0,65.0,66.0,66.0,66.0,66.0,66.0,54.0,54.0,55.0,54.0,55.0,56.0,61.0,84.0,83.0,83.0,76.0,76.0,78.0,78.0,72.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-27745-2023-2024,laliga-p-27745,Vinícius Augusto Tobias da Silva,CB,DEFENDER,Real Madrid CF,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-35283-2023-2024,laliga-p-35283,Vitor Hugo Roque Ferreira,ST,ATTACKER,FC Barcelona,2023-2024,RATED,80,0.61,319,14,91.0,87.0,89.0,82.0,76.0,56.0,57.0,57.0,58.0,57.0,57.0,59.0,60.0,60.0,60.0,60.0,61.0,58.0,62.0,62.0,61.0,55.0,56.0,56.0,56.0,56.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2934-2023-2024,laliga-p-2934,William Silva de Carvalho,CM,MIDFIELDER,Real Betis,2023-2024,RATED,82,0.75,669,22,70.0,69.0,70.0,69.0,64.0,99.0,98.0,99.0,96.0,98.0,99.0,78.0,78.0,77.0,78.0,77.0,77.0,71.0,65.0,67.0,63.0,55.0,56.0,57.0,57.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1227-2023-2024,laliga-p-1227,Willian José Da Silva,ST,ATTACKER,Real Betis,2023-2024,RATED,86,0.99,1978,33,89.0,88.0,88.0,87.0,85.0,62.0,62.0,62.0,63.0,62.0,62.0,57.0,58.0,58.0,58.0,58.0,59.0,64.0,81.0,80.0,80.0,78.0,77.0,79.0,79.0,74.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-22052-2023-2024,laliga-p-22052,Williot Swedberg,CM,MIDFIELDER,RC Celta,2023-2024,RATED,62,0.65,434,15,89.0,86.0,88.0,81.0,76.0,62.0,63.0,63.0,63.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,62.0,62.0,61.0,57.0,58.0,57.0,57.0,59.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-35720-2023-2024,laliga-p-35720,Xabier Huarte Armendáriz,CM,MIDFIELDER,CA Osasuna,2023-2024,UNRATED,,0.05,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-32739-2023-2024,laliga-p-32739,Xavi Sintes,CM,MIDFIELDER,Sevilla FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-30900-2023-2024,laliga-p-30900,Xavier Pleguezuelo,CB,DEFENDER,Real Betis,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-19214-2023-2024,laliga-p-19214,Xeber Alkain,CM,MIDFIELDER,Deportivo Alavés,2023-2024,RATED,63,0.28,299,10,62.0,61.0,62.0,60.0,60.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,57.0,57.0,57.0,57.0,58.0,57.0,57.0,58.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-15033-2023-2024,laliga-p-15033,Yan Bueno Couto,CB,DEFENDER,Girona FC,2023-2024,RATED,66,0.99,2245,34,65.0,67.0,65.0,69.0,72.0,77.0,77.0,77.0,76.0,77.0,77.0,63.0,63.0,63.0,63.0,63.0,63.0,69.0,78.0,78.0,79.0,83.0,82.0,83.0,83.0,79.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-9658-2023-2024,laliga-p-9658,Yangel Herrera,CM,MIDFIELDER,Girona FC,2023-2024,RATED,82,0.99,2119,29,75.0,76.0,75.0,76.0,78.0,82.0,81.0,82.0,80.0,81.0,82.0,86.0,85.0,84.0,85.0,84.0,83.0,85.0,78.0,78.0,79.0,82.0,81.0,82.0,82.0,83.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-34078-2023-2024,laliga-p-34078,Yarek Gasiorowski,CB,DEFENDER,Valencia CF,2023-2024,RATED,83,0.7,732,14,57.0,57.0,57.0,58.0,59.0,64.0,65.0,65.0,65.0,65.0,65.0,89.0,88.0,87.0,88.0,87.0,86.0,81.0,60.0,61.0,61.0,62.0,63.0,62.0,62.0,68.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-25853-2023-2024,laliga-p-25853,Jesús Santiago Pérez,CM,MIDFIELDER,Getafe CF,2023-2024,RATED,66,0.69,657,14,80.0,78.0,79.0,78.0,71.0,63.0,63.0,63.0,64.0,63.0,63.0,71.0,70.0,70.0,70.0,70.0,70.0,67.0,75.0,74.0,72.0,59.0,60.0,61.0,61.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2007-2023-2024,laliga-p-2007,Yeray Álvarez,CB,DEFENDER,Athletic Club,2023-2024,RATED,79,0.85,1155,19,60.0,61.0,60.0,63.0,63.0,84.0,82.0,83.0,81.0,82.0,83.0,80.0,79.0,78.0,79.0,78.0,78.0,76.0,70.0,71.0,70.0,69.0,68.0,69.0,69.0,71.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-15101-2023-2024,laliga-p-15101,Yeremy Pino,ST,ATTACKER,Villarreal CF,2023-2024,RATED,73,0.58,479,7,72.0,71.0,72.0,74.0,68.0,64.0,65.0,64.0,65.0,65.0,64.0,71.0,71.0,71.0,71.0,71.0,71.0,68.0,78.0,77.0,75.0,62.0,62.0,64.0,64.0,63.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-19312-2023-2024,laliga-p-19312,Yerson Mosquera,CB,DEFENDER,Villarreal CF,2023-2024,RATED,82,0.83,1228,16,67.0,68.0,67.0,70.0,69.0,83.0,82.0,82.0,81.0,82.0,82.0,84.0,83.0,82.0,83.0,82.0,81.0,80.0,77.0,77.0,76.0,72.0,71.0,72.0,72.0,74.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-35808-2023-2024,laliga-p-35808,Yoel Lago,CB,DEFENDER,RC Celta,2023-2024,RATED,68,0.22,90,1,60.0,61.0,61.0,63.0,63.0,73.0,72.0,73.0,72.0,72.0,73.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,69.0,68.0,66.0,66.0,66.0,66.0,67.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-4677-2023-2024,laliga-p-4677,Youssef En-Nesyri,ST,ATTACKER,Sevilla FC,2023-2024,RATED,87,0.99,2573,33,90.0,90.0,89.0,86.0,89.0,51.0,53.0,52.0,54.0,53.0,52.0,60.0,61.0,61.0,61.0,61.0,61.0,69.0,78.0,77.0,80.0,89.0,87.0,87.0,87.0,83.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8434-2023-2024,laliga-p-8434,Youssouf Sabaly,CB,DEFENDER,Real Betis,2023-2024,RATED,73,0.75,1048,12,56.0,57.0,57.0,60.0,61.0,79.0,78.0,78.0,77.0,78.0,78.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,70.0,70.0,69.0,68.0,68.0,69.0,69.0,69.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-157-2023-2024,laliga-p-157,Yuri Berchiche,CB,DEFENDER,Athletic Club,2023-2024,RATED,78,0.99,1931,27,69.0,70.0,69.0,71.0,73.0,81.0,80.0,81.0,79.0,80.0,81.0,78.0,77.0,77.0,77.0,77.0,76.0,78.0,76.0,76.0,76.0,80.0,78.0,79.0,79.0,79.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-34215-2023-2024,laliga-p-34215,Yuzún Ley,CB,DEFENDER,RCD Mallorca,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-13963-2023-2024,laliga-p-13963,Álex Baena,CM,MIDFIELDER,Villarreal CF,2023-2024,RATED,77,0.99,2598,34,71.0,73.0,71.0,77.0,78.0,72.0,71.0,71.0,71.0,71.0,71.0,61.0,61.0,61.0,61.0,61.0,62.0,69.0,92.0,91.0,91.0,88.0,86.0,89.0,89.0,83.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8534-2023-2024,laliga-p-8534,Álex Centelles,CB,DEFENDER,UD Almería,2023-2024,RATED,76,0.76,979,14,61.0,61.0,61.0,65.0,63.0,70.0,70.0,70.0,70.0,70.0,70.0,78.0,78.0,77.0,78.0,77.0,77.0,75.0,76.0,76.0,75.0,67.0,67.0,69.0,69.0,69.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-620-2023-2024,laliga-p-620,Álex Fernández,CM,MIDFIELDER,Cádiz CF,2023-2024,RATED,72,0.89,1283,26,60.0,61.0,60.0,62.0,62.0,77.0,76.0,77.0,76.0,76.0,77.0,72.0,72.0,72.0,72.0,72.0,71.0,70.0,65.0,66.0,65.0,66.0,66.0,66.0,66.0,67.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-34223-2023-2024,laliga-p-34223,Álex Morata,CB,DEFENDER,Cádiz CF,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-27916-2023-2024,laliga-p-27916,Álex Padilla,GK,GOALKEEPER,Athletic Club,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-4642-2023-2024,laliga-p-4642,Álex Pozo,CM,MIDFIELDER,UD Almería,2023-2024,RATED,70,0.82,970,21,66.0,65.0,66.0,67.0,64.0,74.0,73.0,73.0,73.0,73.0,73.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,68.0,69.0,67.0,61.0,62.0,62.0,62.0,63.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1793-2023-2024,laliga-p-1793,Álex Remiro,GK,GOALKEEPER,Real Sociedad,2023-2024,RATED,68,0.99,3276,37,54.0,58.0,55.0,58.0,69.0,63.0,64.0,63.0,64.0,64.0,63.0,48.0,49.0,50.0,49.0,50.0,51.0,61.0,69.0,69.0,74.0,93.0,90.0,89.0,89.0,84.0,69.0,69.0,69.0,64.0,69.0
laliga-stat-9742-2023-2024,laliga-p-9742,Álex Sola,CB,DEFENDER,Deportivo Alavés,2023-2024,RATED,72,0.88,1257,29,62.0,63.0,63.0,65.0,65.0,61.0,62.0,62.0,62.0,62.0,62.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-12113-2023-2024,laliga-p-12113,Álex Suárez,CB,DEFENDER,UD Las Palmas,2023-2024,RATED,77,0.99,2566,32,74.0,76.0,74.0,79.0,80.0,86.0,84.0,85.0,83.0,84.0,85.0,74.0,74.0,74.0,74.0,74.0,73.0,79.0,90.0,89.0,90.0,89.0,87.0,89.0,89.0,86.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-34064-2023-2024,laliga-p-34064,Álvaro Carrillo,CB,DEFENDER,Real Madrid CF,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-429-2023-2024,laliga-p-429,Álvaro García,CM,MIDFIELDER,Rayo Vallecano,2023-2024,RATED,69,0.99,2492,32,73.0,75.0,73.0,75.0,79.0,60.0,61.0,61.0,61.0,61.0,61.0,68.0,68.0,68.0,68.0,68.0,68.0,74.0,80.0,79.0,81.0,87.0,85.0,86.0,86.0,83.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-35707-2023-2024,laliga-p-35707,Unknown Player,CM,MIDFIELDER,Deportivo Alavés,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-34046-2023-2024,laliga-p-34046,Álvaro Killane,GK,GOALKEEPER,UD Las Palmas,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-2081-2023-2024,laliga-p-2081,Álvaro Lemos,ST,ATTACKER,UD Las Palmas,2023-2024,RATED,67,0.25,251,4,68.0,68.0,68.0,68.0,65.0,63.0,63.0,63.0,64.0,63.0,63.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,67.0,66.0,65.0,60.0,61.0,61.0,61.0,62.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-71-2023-2024,laliga-p-71,Álvaro Morata,ST,ATTACKER,Atlético de Madrid,2023-2024,RATED,91,0.99,1909,32,99.0,98.0,99.0,93.0,91.0,55.0,57.0,56.0,57.0,57.0,56.0,61.0,62.0,62.0,62.0,62.0,62.0,66.0,76.0,75.0,76.0,76.0,75.0,76.0,76.0,73.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1651-2023-2024,laliga-p-1651,Álvaro Negredo,ST,ATTACKER,Real Valladolid CF,2023-2024,RATED,69,0.65,585,12,72.0,71.0,72.0,70.0,67.0,54.0,55.0,55.0,56.0,55.0,55.0,60.0,60.0,61.0,60.0,61.0,61.0,60.0,66.0,65.0,65.0,59.0,60.0,60.0,60.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-4481-2023-2024,laliga-p-4481,Álvaro Odriozola,CB,DEFENDER,Real Sociedad,2023-2024,RATED,72,0.58,397,9,58.0,59.0,59.0,60.0,60.0,73.0,73.0,73.0,73.0,73.0,73.0,74.0,73.0,73.0,73.0,73.0,73.0,70.0,64.0,65.0,64.0,63.0,64.0,63.0,63.0,65.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-30683-2023-2024,laliga-p-30683,Álvaro Rodríguez,ST,ATTACKER,Real Madrid CF,2023-2024,UNRATED,,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-9540-2023-2024,laliga-p-9540,Álvaro Vallés,GK,GOALKEEPER,UD Las Palmas,2023-2024,RATED,68,0.99,3264,37,54.0,58.0,55.0,58.0,69.0,70.0,70.0,70.0,69.0,70.0,70.0,49.0,50.0,51.0,50.0,51.0,52.0,62.0,69.0,69.0,74.0,93.0,90.0,89.0,89.0,84.0,68.0,68.0,68.0,69.0,68.0
laliga-stat-1328-2023-2024,laliga-p-1328,Ángel Correa,ST,ATTACKER,Atlético de Madrid,2023-2024,RATED,82,0.94,1525,32,90.0,88.0,89.0,84.0,81.0,63.0,64.0,64.0,64.0,64.0,64.0,58.0,59.0,59.0,59.0,59.0,60.0,61.0,69.0,69.0,69.0,68.0,68.0,68.0,68.0,66.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-35118-2023-2024,laliga-p-35118,Áron Yaakobishvili,GK,GOALKEEPER,FC Barcelona,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laliga-stat-8867-2023-2024,laliga-p-8867,Éder Gabriel Militão,CB,DEFENDER,Real Madrid CF,2023-2024,RATED,76,0.61,497,10,65.0,65.0,65.0,67.0,64.0,88.0,86.0,87.0,85.0,86.0,87.0,76.0,76.0,75.0,76.0,75.0,75.0,72.0,72.0,73.0,70.0,63.0,64.0,65.0,65.0,66.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-2881-2023-2024,laliga-p-2881,Unknown Player,CM,MIDFIELDER,Sevilla FC,2023-2024,RATED,67,0.63,459,13,76.0,75.0,76.0,73.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,70.0,67.0,64.0,64.0,62.0,58.0,59.0,58.0,58.0,60.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-11014-2023-2024,laliga-p-11014,Étienne Capoue,CM,MIDFIELDER,Villarreal CF,2023-2024,RATED,76,0.92,1444,32,66.0,67.0,67.0,66.0,67.0,83.0,82.0,83.0,81.0,82.0,83.0,78.0,78.0,77.0,78.0,77.0,77.0,75.0,65.0,66.0,66.0,67.0,67.0,67.0,67.0,69.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1888-2023-2024,laliga-p-1888,Íñigo Lekue,CB,DEFENDER,Athletic Club,2023-2024,RATED,75,0.99,2001,27,55.0,58.0,56.0,59.0,65.0,78.0,77.0,77.0,76.0,77.0,77.0,74.0,73.0,73.0,73.0,73.0,73.0,75.0,68.0,68.0,70.0,80.0,78.0,78.0,78.0,78.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-819-2023-2024,laliga-p-819,Íñigo Ruíz de Galarreta,CM,MIDFIELDER,Athletic Club,2023-2024,RATED,78,0.99,2104,29,62.0,64.0,62.0,65.0,70.0,82.0,81.0,81.0,80.0,81.0,81.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,73.0,73.0,75.0,82.0,80.0,80.0,80.0,79.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-1034-2023-2024,laliga-p-1034,Óliver Torres,CM,MIDFIELDER,Sevilla FC,2023-2024,RATED,74,0.96,1620,27,61.0,62.0,62.0,64.0,65.0,79.0,78.0,79.0,77.0,78.0,79.0,68.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,70.0,70.0,71.0,71.0,71.0,71.0,70.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-401-2023-2024,laliga-p-401,Óscar De Marcos,CB,DEFENDER,Athletic Club,2023-2024,RATED,72,0.99,2261,28,65.0,67.0,65.0,71.0,73.0,80.0,79.0,79.0,78.0,79.0,79.0,70.0,70.0,70.0,70.0,70.0,70.0,74.0,85.0,85.0,85.0,84.0,83.0,84.0,84.0,81.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-5610-2023-2024,laliga-p-5610,Óscar Melendo,CM,MIDFIELDER,Granada CF,2023-2024,RATED,65,0.85,1126,26,66.0,66.0,66.0,69.0,65.0,63.0,64.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,75.0,74.0,73.0,64.0,65.0,66.0,66.0,63.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-14734-2023-2024,laliga-p-14734,Óscar Mingueza,CB,DEFENDER,RC Celta,2023-2024,RATED,72,0.99,3002,38,68.0,70.0,68.0,71.0,77.0,80.0,78.0,79.0,78.0,78.0,79.0,68.0,68.0,68.0,68.0,68.0,68.0,75.0,80.0,80.0,82.0,91.0,89.0,89.0,89.0,86.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-7257-2023-2024,laliga-p-7257,Óscar Rodríguez,CM,MIDFIELDER,Getafe CF,2023-2024,RATED,68,0.81,962,24,74.0,73.0,74.0,71.0,68.0,73.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,66.0,65.0,65.0,63.0,59.0,60.0,60.0,60.0,61.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-6175-2023-2024,laliga-p-6175,Óscar Trejo,ST,ATTACKER,Rayo Vallecano,2023-2024,RATED,65,0.91,1381,31,64.0,64.0,64.0,65.0,65.0,74.0,73.0,73.0,73.0,73.0,73.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-8554-2023-2024,laliga-p-8554,Óscar Valentín,CM,MIDFIELDER,Rayo Vallecano,2023-2024,RATED,81,0.99,2700,34,66.0,68.0,66.0,71.0,76.0,76.0,75.0,76.0,75.0,75.0,76.0,86.0,85.0,84.0,85.0,84.0,83.0,87.0,83.0,83.0,85.0,91.0,88.0,89.0,89.0,90.0,10.0,10.0,10.0,10.0,10.0
laliga-stat-19264-2023-2024,laliga-p-19264,Ørjan Nyland,GK,GOALKEEPER,Sevilla FC,2023-2024,RATED,67,0.99,2160,24,54.0,57.0,55.0,58.0,65.0,59.0,60.0,59.0,60.0,60.0,59.0,47.0,48.0,49.0,48.0,49.0,50.0,58.0,68.0,68.0,71.0,83.0,81.0,81.0,81.0,76.0,68.0,68.0,68.0,61.0,68.0
laliga-stat-1307-2021-2022,laliga-p-1307,Aarón Escandell,GK,GOALKEEPER,Granada CF,2021-2022,RATED,67,0.25,283,4,54.0,54.0,55.0,55.0,55.0,59.0,60.0,60.0,61.0,60.0,60.0,50.0,51.0,52.0,51.0,52.0,53.0,52.0,56.0,56.0,56.0,58.0,59.0,57.0,57.0,56.0,68.0,68.0,68.0,61.0,68.0
